movie_id,director
411221,Nacho La Casa
266500,Jean-François Pouliot
10161,Jim Sheridan
3076,Roy William Neill
375012,Babak Anvari
243940,David Gelb
13655,Matthew Diamond
14854,Steve Carver
87436,Xavier Gens
87436,Angela Bettis
87436,Jake West
87436,Noboru Iguchi
87436,Andrew Traucki
87436,Anders Morgenthaler
87436,Yoshihiro Nishimura
87436,Banjong Pisanthanakun
87436,Marcel Sarmiento
87436,Ti West
87436,Adam Wingard
87436,Adrián García Bogliano
87436,Yudai Yamaguchi
87436,Nacho Vigalondo
87436,Ernesto Díaz Espinoza
87436,Hélène Cattet
87436,Bruno Forzani
87436,Simon Rumley
87436,Ben Wheatley
87436,Kaare Andrews
87436,Jason Eisener
87436,Thomas Cappelen Malling
87436,Jon Schnepp
87436,Timo Tjahjanto
87436,Jorge Michel Grau
87436,Srđan Spasojević
87436,Lee Hardcastle
14903,Karl Geurs
12633,Peter Hyams
15301,Steven Spielberg
15301,Joe Dante
15301,John Landis
15301,George Miller
13498,Stephen Herek
10564,Matt Williams
27653,Larry Latham
10408,Dick Maas
31863,Joseph Ruben
10510,Les Mayfield
339396,Jeff Wadlow
21610,Bruce Malmuth
70925,Jim Loach
13253,Dwayne Carey-Hill
36691,Brian Koppelman
36691,David Levien
82501,Paweł Pawlikowski
20497,Sandra Goldbacher
29259,Jacques Becker
186759,Dylan Kidd
36843,Mike Leigh
19067,Ridley Scott
121606,Aaron Moorhead
121606,Justin Benson
90125,Kevin Macdonald
5996,Michael Curtiz
14235,Franck Vestiel
41508,Lajos Koltai
370687,A. Todd Smith
88863,Darin Scott
11246,Rick Bota
13550,Peter Medak
382883,Oliver Schmitz
24488,Olivier Assayas
15393,Clint Eastwood
11826,Jonathan Glazer
174316,Kat Coiro
247182,Daniel Monzón
38626,Jon Jones
79516,Youichi Mouri
79516,Youichi Mouri
161782,David DeCoteau
13920,Mike Tollin
333381,Fouad Mikati
9613,David Cronenberg
73588,Matthew Parkhill
410718,Fisher Stevens
16204,David Auburn
10730,John Guillermin
29917,Stuart Hazeldine
362703,Lawrence Roeck
362703,Lawrence Roeck
4515,Robert Redford
14881,John Sturges
42725,Roger Corman
60599,Nicholas Jarecki
19186,David Swift
44877,Noel Clarke
44877,Mark Davis
76589,Lauren Montgomery
334535,Ido Fluk
11929,Taylor Hackford
158916,Logan Miller
79108,Ken Scott
10944,Jane Campion
75736,Aaron Harvey
328589,Nicholas Hytner
25018,Jeff Burr
429200,Joshua Safdie
429200,Ben Safdie
13414,Theo Avgerinos
76180,Kevin Burns
76180,Edith Becker
9494,Amy Heckerling
10426,Marcus Raboy
10990,Lee Tamahori
39285,Gil Junger
20006,Buddy Van Horn
11518,Aditya Chopra
26973,Louis Malle
381028,Keith Maitland
42217,Sydney Pollack
27859,Emilio Estevez
347938,James Franco
347938,Kevin Macdonald
347938,James Strong
347938,John David Coles
347938,James Kent
347938,Fred Toye
987,Billy Wilder
20343,Robert Cormack
20343,Clyde Geronimi
20343,Jack Kinney
20343,Hamilton Luske
20343,Joshua Meador
15213,Christopher Reeve
15213,Colin Brady
15213,Dan St. Pierre
19114,Franco Zeffirelli
13532,Kyle Newman
306964,Darren Lynn Bousman
306964,Axelle Carolyn
306964,Adam Gierasch
306964,Andrew Kasch
306964,Neil Marshall
306964,Lucky McKee
306964,Ryan Schifrin
306964,Mike Mendez
306964,Dave Parker
306964,John Skipp
306964,Paul Solet
30943,Ulu Grosbard
963,John Huston
9039,Luis Mandoki
11577,Sam Peckinpah
14052,Jeff Kanew
320048,Branden Kramer
323027,Sam Liu
26371,James Ivory
18086,Tommy Lee Wallace
24625,Norman Jewison
118412,Toshiyuki Kubooka
14620,John R. Leonetti
8952,Glenn Ficarra
8952,John Requa
10328,Ron Howard
10345,Rod Daniel
169219,Renny Harlin
30675,Sam Liu
12220,Rob Reiner
231,Stephen Gaghan
63710,Bille Woodruff
13060,Gary Rydstrom
10938,Hettie MacDonald
49350,Ron Oliver
89501,Yoon Jong-bin
10223,Sam Raimi
17100,Chris Thomson
27318,Michael Cooney
40820,David Seltzer
287587,Ross Katz
183,Todd Holland
15251,Bruce Gowers
10678,Adam Shankman
8285,Frank Miller
286192,James Ford Murphy
407655,Michelle Johnston
2185,Barry Sonnenfeld
31094,István Szabó
113947,Ben Lewin
381518,Sean Foley
9296,Andrew Niccol
10722,Álex de la Iglesia
2370,Alfred Hitchcock
11458,Daniel Algrant
23367,Todd Graff
27526,Sean Penn
9053,Corey Yuen Kwai
121824,Fisher Stevens
298614,Patrice Leconte
447061,Richard Curtis
447061,Mat Whitecross
314402,Jacques Audiard
18899,Johnnie To
51249,Tim McCanlies
260202,David Hare
40080,Stephen Herek
348060,Benjamin Rocher
115283,Stu Zicherman
16563,Stanley Donen
69798,Ben Palmer
76487,William Brent Bell
209406,Jeremiah S. Chechik
61012,Michael J. Bassett
11425,Dean Cundey
5061,Gerald Thomas
141733,Peter Wellington
9687,Niall Johnson
94047,Kang Je-gyu
353345,Steven R. Monroe
11088,David Mamet
13560,Menno Meyjes
2779,Woody Allen
259963,Dito Montiel
10040,John Pasquin
11141,Peter Howitt
10516,Jean Girault
692,John Waters
340357,Franck Ekinci
340357,Christian Desmares
340357,Franck Ekinci
340357,Christian Desmares
15856,William Castle
27123,William Boyd
20874,Georgiy Daneliya
86555,Sarah Polley
2576,George Stevens
14736,Gina Prince-Bythewood
20701,John Harrison
84199,Jon Kasdan
1950,Curtis Hanson
215830,Gonzalo López-Gallego
42525,James Clavell
85373,Max Giwa
85373,Dania Pasquini
45657,John Carpenter
8094,Peter Mullan
325346,John Krasinski
246127,Wim Wenders
11382,Woody Allen
11077,Dennis Dugan
52859,John Ford
11337,Woody Allen
401060,Chris Sparling
704,Richard Lester
430598,John Shea
14059,Robert Vince
1958,François Ozon
10400,Norman Jewison
9778,Peter Chelsom
35233,Michael Ritchie
13905,Brian Henson
12456,Lars von Trier
12456,Jørgen Leth
192134,Richard Shepard
18935,John R. Cherry III
50124,Tinto Brass
50124,Tinto Brass
237791,Daniel Ribeiro
9318,Pino Van Lamsweerde
833,Vittorio De Sica
11338,John Landis
9099,Jonathan Lynn
253980,Drew Pearce
278334,Evelyn Purcell
9541,Kevin Smith
25983,Ti West
9466,Woody Allen
16233,Lloyd Kaufman
255798,Joe Dante
26883,Bill Bixby
11034,Jack Clayton
11059,Uwe Boll
227300,Joe Carnahan
25913,Phil Weinstein
9393,Dennis Gansel
27201,Matthew Robbins
445,Michael Haneke
41210,Josh Gordon
41210,Will Speck
11428,Mick Garris
14771,Tom Kuntz
14771,Mike Maguire
1252,Todd Robinson
32761,Michael Haneke
21519,Jackie Chan
18635,Michael McGowan
22112,Robert Siodmak
47888,Alan J. Pakula
85872,Daniel Cohen
17,John Fawcett
53729,Dana Lustig
25736,Tay Garnett
48186,Eric Bross
15697,Richard Thorpe
30840,John Irvin
17661,Leo McCarey
18072,Gillies MacKinnon
10073,Jason Friedberg
10073,Aaron Seltzer
276,Hans Weingartner
14924,Alex Cox
1689,Bernardo Bertolucci
8881,Steven Soderbergh
206821,Peter Glanz
18264,Anthony Mann
14530,Craig Sheffer
77197,Karen Arthur
287426,Paul Bettany
14546,Rohit Shetty
26444,Peter R. Hunt
38319,David Gordon Green
375315,Asghar Farhadi
11041,Penelope Spheeris
16236,Iain B. MacDonald
37025,William Keighley
1882,Fred Zinnemann
806,John Moore
29786,Ted Kotcheff
374251,Jeroen Jaspaert
248633,Harrison Smith
12154,Leonard Nimoy
432789,Jim Strouse
13982,Tom Schulman
16991,Jody Hill
11540,Jean-Paul Salomé
182415,Giacomo Campiotti
11911,István Szabó
392142,Jonathan Barré
43418,Jeremy Sims
50512,Bernard Rose
333348,Jessie Nelson
11462,Alfred Hitchcock
11842,Terence Young
10007,Gregory Dark
41791,Mira Nair
11025,Dennie Gordon
10197,Rob Marshall
236399,Deborah Chow
58626,William Kaufman
278468,Dominic Polcino
221667,Bertrand Bonello
21135,Michelangelo Antonioni
354285,Ritesh Batra
30653,Roger Spottiswoode
118075,Mark Pellington
134777,Craig R. Baxley
134777,Michael W. Watkins
284284,Daniel Barber
10851,Guy Ritchie
49526,David Koepp
12621,Andrew Fleming
206192,Stanley M. Brooks
208763,Oleg Stepchenko
244063,Mischa Kamp
24750,Nicholas Meyer
14594,Richard Thorpe
10044,Sammo Hung
13980,Masahiro Andô
51848,John Murlowski
8073,Jean-Luc Godard
9542,Robert Harmon
413279,Taika Waititi
271724,Thomas Lilti
9589,Uli Edel
15135,John Gulager
46429,Andrew Goth
73108,Gil Junger
29080,Chris Terrio
26531,Walter Lang
232175,Ron Krauss
21348,Michel Ocelot
84354,Marialy Rivas
23916,Sylvester Stallone
27374,Joel Anderson
40794,Ferzan Ozpetek
17604,Robert Day
16858,Bob Fosse
180894,Isaac Florentine
6641,Alek Keshishian
40247,Nicole Holofcener
260339,David Hare
14566,Brett Leonard
60747,Dan Bradley
19458,Allison Liddi-Brown
13841,Hal Needham
46420,Sean Byrne
1059,Akira Kurosawa
25497,Mike Figgis
29161,Dario Argento
45485,Richard Shepard
316042,Paul Gross
35006,Jean Negulesco
28422,Sion Sono
16471,Ken Shapiro
33583,Pier Paolo Pasolini
173301,Ryan White
20763,Richard Donner
11223,Michael Crichton
200462,Anthony C. Ferrante
248933,Andreas Prochaska
81684,Uwe Heidschötter
81684,Johannes Weiland
173185,David Moreau
1441,Bruce Beresford
242088,Michael Winterbottom
6961,Clare Kilner
71668,John Gulager
659,Volker Schlöndorff
15616,Steve Miner
277839,Franck Gastambide
11895,Peter Bonerz
2321,Jonathan Demme
8974,Byron Haskin
12823,Silvio Soldini
30855,Roy Ward Baker
271736,Stephen Frears
1931,Sylvain White
2786,Jean-Luc Godard
5471,Sturla Gunnarsson
11208,Paul McGuigan
23538,Yoo Ha
8555,Christopher Smith
332270,Sergei Mokritsky
9871,John Fawcett
11837,Martin Rosen
135047,Sebastian Gutierrez
34769,Peter Stebbings
132342,Alberto Arvelo Mendoza
100898,Bavo Defurne
254474,Jordan Rubin
13990,Jonathan Levine
375355,Damien Macé
375355,Alexis Wajsbrot
64720,Jeff Nichols
200505,Ivan Reitman
354251,Matt Bettinelli-Olpin
354251,David Bruckner
354251,Patrick Horvath
354251,Tyler Gillett
354251,Justin Martinez
354251,Chad Villella
354251,Radio Silence
354251,Roxanne Benjamin
339927,Tim Story
339927,Leslie Small
24940,Mark Waters
10563,Damon Santostefano
15846,J.T. Petty
276844,Josh Lawson
40353,Tibor Takács
175528,David E. Talbert
126323,Richard Gray
13932,Brad Bird
12521,Wes Craven
1858,Michael Bay
18955,Gad Elmaleh
14117,David Butler
12268,Blake Edwards
4254,Nikhil Advani
10699,Stephen Frears
72334,Alastair Fothergill
72334,Mark Linfield
172226,Charlie Stratton
213831,Erik Sharkey
9912,Roger Donaldson
10941,Jesús Salvador Treviño
2074,David O. Russell
61404,Fred Cavayé
16441,Don Coscarelli
271665,Colin Theys
2091,Robby Henson
9294,Jon Turteltaub
82932,Tom Shadyac
10718,Joseph Kahn
9707,Don Coscarelli
38621,William Nicholson
17245,Jim Mickle
336313,Tom Gianas
336313,Ross Shuman
336313,Tom Gianas
336313,Ross Shuman
6037,Robert Moore
29362,Christian Charles
119569,Louis D'Esposito
776,Jean Renoir
19123,Francis Veber
16340,Stig Bergqvist
1698,Stefan Ruzowitzky
175116,Edoardo Leo
308409,Thomas Vinterberg
13482,Robert Redford
2769,Vincente Minnelli
9013,Martin Brest
396,Mike Nichols
14539,Ching Siu-Tung
9793,Martin Weisz
21131,Adam Elliot
283589,Siddharth Anand
283589,Siddharth Anand
47540,Stu Pollard
38251,Gabriele Salvatores
1418,Icíar Bollaín
306650,Paul Katis
14666,Christopher Duddy
13390,Nolan Lebovitz
14926,Boaz Yakin
5680,James Signorelli
25968,Emily Young
14499,Vladimir Grammatikov
42251,Allan Holzman
10149,Wayne Wang
10149,Paul Auster
4587,Richard Benjamin
43436,Mervyn LeRoy
84175,Benh Zeitlin
10780,Garry Marshall
9760,Jason Friedberg
9760,Aaron Seltzer
35257,Jimmy T. Murakami
16136,Ernest R. Dickerson
245844,Eskil Vogt
114750,Justin Simien
41211,Pascal Chaumeil
980,William A. Wellman
16998,Emmanuel Carrère
26963,Tomm Moore
26963,Nora Twomey
25038,Phillip Guzman
329010,Michael Thelin
28055,Mario Bava
20036,Catherine Cyran
352501,Gavin Wiesen
210024,Terry McDonough
35690,Julie Anne Robinson
32284,Tiffanie DeBartolo
18089,Jeremy Lovering
27332,Tim Hunter
7270,Ridley Scott
15257,Frank Paur
6,Stephen Hopkins
60540,Kern Saxton
17379,Wayne Wang
53870,John Lafia
9685,Burr Steers
116811,Peter Strickland
9540,David Cronenberg
15584,Kurt Kuenne
41817,James D. Parriott
10126,Dennis Hopper
231176,Gennaro Nunziante
19169,Edmund Goulding
82390,Lee Daniels
10122,Randal Kleiser
13507,Florent-Emilio Siri
14782,Tom McLoughlin
11610,Herbert Ross
118406,Hayato Date
14696,Kenji Mizoguchi
15263,Andrew V. McLaglen
26719,David Mamet
10846,Roberto Benigni
116333,Tom Clegg
440249,Bryce Wagoner
399173,Walter Hill
48862,Nick Cassavetes
42242,James Goldstone
19848,Ice Cube
283726,François Ozon
393764,Julien Rambaldi
334376,Nomura Kazuya
334376,Kazuchika Kise
380225,Paolo Virzì
10337,Barry Levinson
9442,Carl Reiner
26710,Cheryl Dunye
19241,Marty Weiss
111083,Oriol Paulo
11655,Guillermo del Toro
13378,Matthew O'Callaghan
13378,Theresa Cullen
13378,Carole Holliday
11227,Luc Besson
12310,Richard Lester
17963,Carlos Saldanha
12309,Neal Israel
3537,Alan Parker
10680,Robert Lieberman
11404,Jeremy Brock
11076,Carroll Ballard
46528,Sngmoo Lee
337154,Lorene Scafaria
359871,John Dower
13928,John Lasseter
35645,Kevin James Dobson
14040,John Badham
43828,George Marshall
101519,Crispian Mills
101519,Chris Hopewell
14257,Gérard Oury
14820,Steven Sawalich
9586,Brian De Palma
11523,Bruno Barreto
71689,Dan Povenmire
71689,Robert Hughes
30069,Harold Becker
29077,Franc Roddam
12308,Gabriele Muccino
5375,David Dobkin
47761,Leigh Scott
33518,Lewis Teague
37347,John Ford
28089,Oren Moverman
26602,Mike Tollin
157375,Liz W. Garcia
19166,Steven R. Monroe
73499,Michael Brandt
35115,Norman Foster
10384,Walter Hill
10384,Jack Sholder
118293,Patrice Leconte
14871,Darren Grant
158999,Gabriela Cowperthwaite
204668,Nicolas Vanier
12889,Peter Avanzino
10683,Todd Solondz
12994,John August
11846,Charles Shyer
381,Alfred Hitchcock
321528,Jay Oliva
42658,Robert Wise
244566,Jeff Baena
13579,Fred Durst
10212,Antonia Bird
50780,Jodie Foster
10531,Roman Polanski
51241,Xavier Dolan
177335,Louis Malle
15638,Laurent Tuel
60309,Robert Redford
253272,Tony Mahony
241432,Christian Camargo
252822,Hans Petter Moland
13562,Gregory La Cava
68280,Jérôme Le Gris
13160,Jeff Lowell
44916,Delmer Daves
10617,Tsui Hark
4174,Alfred Hitchcock
20187,Clint Eastwood
58903,William Malone
50671,Antti Jokinen
49022,Luke Greenfield
18780,Lewis Gilbert
5961,Ingmar Bergman
172847,Kevin Goetz
172847,Michael Goetz
78047,Robert Vince
379019,Marc Rothemund
11220,Wong Kar-wai
4203,Pedro Almodóvar
39103,Daisuke Nishio
13041,Alejandro Jodorowsky
12476,Jack Sholder
16129,Don McKellar
10785,Christian Nyby
11044,Emir Kusturica
94901,Stephen Elliott
31544,Aaron Norris
18896,Riad Sattouf
18254,Warren Beatty
252511,Mami Sunada
11490,Luc Dardenne
11490,Jean-Pierre Dardenne
9546,Russell Mulcahy
25728,Robert Parrish
300168,Daniel Lee
13320,Stanley Donen
1548,Terry Zwigoff
9664,Tony Bill
10226,Alexandre Aja
15762,Fred Dekker
29015,Craig Mazin
310569,Anna Muylaert
79707,Makoto Shinkai
42888,James L. Brooks
35558,Michael Grossman
11694,Elliot Silverstein
12093,Lukas Moodysson
31150,Scott Spiegel
41428,Shinya Tsukamoto
91739,Joss Whedon
374461,Bruce Beresford
355008,Ricky Gervais
81672,Gianluigi Calderone
1875,André Hunebelle
9405,Tsui Hark
16384,Herbert Ross
153738,Richard Raaphorst
129112,Haifaa Al-Mansour
436,Joshua Marston
13275,Justin Lin
28553,Martin Sheen
31169,John Kent Harrison
24351,Michael Keusch
46837,Gregg Araki
72358,Brian Robbins
4495,Víctor Erice
20123,Emir Kusturica
11352,Steven Spielberg
29005,Robert Altman
20025,Jules Dassin
172520,Vincent Grashaw
30295,Ralph Nelson
276624,Shinsuke Sato
11060,Mike Figgis
80973,David Ren
4949,Phil Karlson
4949,Roger Corman
10613,Kristian Levring
18147,Paul Feig
6499,Shuki Levy
6499,David Winning
165108,Éric Rochat
25786,Nadia Tass
21191,Cary Fukunaga
44297,Bernardo Bertolucci
145247,Felix Herngren
22327,Miguel Arteta
16261,Frank Longo
5922,Buzz Kulik
20178,Bobcat Goldthwait
137366,Dick Carruthers
26283,Robert Stevenson
353686,Kevin Greutert
16931,Stephen Herek
12121,Richard Benjamin
14269,John Waters
8988,Kimberly Peirce
12110,Mel Brooks
14361,Thom Eberhardt
19076,Charles Shyer
16633,Jeannot Szwarc
333674,Adam Schindler
17740,Timothy Linh Bui
58455,Joseph Kane
71864,Peter Hedges
31798,William A. Seiter
34732,Gordon Douglas
55784,William Girdler
44334,Emeric Pressburger
44334,Michael Powell
21972,John Schultz
10696,Vondie Curtis-Hall
380111,Nikolay Lebedev
24701,Mekhi Phifer
325173,Isaac Florentine
325173,Isaac Florentine
269258,Til Schweiger
5620,Jesús Franco
234567,Lauren MacMullan
6488,Frank Marshall
297608,Adam Robitel
38568,Rob Epstein
38568,Jeffrey Friedman
307931,Crystal Moselle
10075,Katja von Garnier
16551,Bob Clark
332936,Rustam Branaman
49004,Chad Feehan
16428,Daniel Taplitz
14144,Fred Savage
133463,Daniel Krige
263614,Orlando von Einsiedel
26355,John G. Avildsen
10021,Herbert Ross
39899,Brian Trenchard-Smith
851,David Lean
25571,Steve Wang
4497,Luis Buñuel
59963,John Stockwell
321640,Andrew Jarecki
9713,Stephen Herek
31385,Jack Bravman
15413,Stephen Herek
11170,McG
17729,Anthony Mann
374205,Hiroaki Miyamoto
316170,Eduardo De Filippo
284303,Severin Fiala
284303,Veronika Franz
288980,Peter Cousens
43884,Michael Curtiz
513,Deepa Mehta
32033,Paul Golding
15049,Erik Canuel
2263,Costa-Gavras
8324,Richard Linklater
25360,Nathan H. Juran
112,Lone Scherfig
331190,Jerry Jameson
331190,Jerry Jameson
5852,Luis Mandoki
9397,Ivan Reitman
16121,Samuel Fuller
30062,Tobe Hooper
10064,David J. Burke
266639,Jon M. Chu
11583,Michael Crichton
29872,Mark Sandrich
1775,Michael Moore
30780,Po-Chih Leong
40932,Nancy Walker
75720,Martha Holmes
75720,Michael Gunton
73358,David Hare
9959,Joe Roth
92850,Donna Davies
10876,Philip Kaufman
13666,George Waggner
16248,Simon Wincer
4916,Sidney Lumet
323272,Alex Kendrick
39929,Bruce Pittman
43673,Bobcat Goldthwait
10748,Barnaby Thompson
10748,Oliver Parker
310888,Richard Tanne
73873,Rodrigo García
21799,Rospo Pallenberg
12614,Blake Edwards
11065,Tim Blake Nelson
25993,Roy Ward Baker
11624,Woody Allen
20156,Atom Egoyan
24053,Michael Keaton
13958,Seth Gordon
80188,Michael Morrissey
50126,Mikael Salomon
13572,Philip Kaufman
18665,Wong Jing
16072,Ronald F. Maxwell
16899,Stephan Elliott
15028,Jonathan Frakes
15028,Jonathan Frakes
15028,Jonathan Frakes
15028,Jonathan Frakes
53505,Dereck Joubert
53505,Beverly Joubert
445605,Andrea Molaioli
20211,Marty Callner
55059,Mel Damski
9616,Brian Helgeland
94904,Laurent Cantet
94904,Benicio del Toro
94904,Julio Médem
94904,Gaspar Noé
94904,Elia Suleiman
94904,Juan Carlos Tabío
94904,Pablo Trapero
41768,John Sayles
87496,Robert Redford
10984,Jamie Blanks
12763,Liz Friedlander
124470,Eduardo Sánchez
96600,Stephen Gyllenhaal
334298,Raman Hui
62000,Jean Negulesco
94365,Tom Six
11426,Fred Zinnemann
74513,Stéphane Rybojad
64586,Julia Leigh
29154,Ramón Menéndez
10627,Harold Becker
10794,Blake Edwards
14517,Dave McKean
216541,Giorgio Serafini
2457,Marcel Carné
308453,Bryan Buckley
318256,Ronna Gradus
318256,Jill Bauer
26039,John Boorman
211067,Ti West
3472,Stephen Frears
118289,Oliver Hirschbiegel
19120,Federico Fellini
8446,Alan Parker
90369,Ol Parker
296065,Anthony DiBlasi
242090,Charlie McDowell
175541,Kasi Lemmons
36797,Stuart Gillard
257444,Craig Macneill
4326,Leander Haußmann
14320,David Lean
678,Jacques Tourneur
15714,Gregory J. Read
32023,Robert Siodmak
253306,Gerard Johnstone
449503,Peter Malota
14317,Cathy Malkasian
14317,Jeff McGrath
11453,Mike Bigelow
37857,R.D. Robb
277967,Wolfgang Murnberger
134673,Gilles Bourdos
14410,"George Tillman, Jr."
80280,Paco Plaza
181009,Ronny Yu
10612,Christopher Monger
12192,Marc Schölermann
33320,Satoshi Kon
7249,Dwayne Carey-Hill
121873,Margarethe von Trotta
14438,Alex Kendrick
212162,Akiyuki Shinbo
212162,Yukihiro Miyamoto
9893,Joe Nussbaum
11427,Jean-Baptiste Andrea
11427,Fabrice Canepa
8748,Taika Waititi
44977,Vijay Krishna Acharya
15590,Catherine Cyran
16390,Christopher Berkeley
9750,Ben Garant
71859,Lynne Ramsay
883,Jim Jarmusch
14098,Eric Red
18079,Fabián Bielinsky
50698,Colin Minihan
50698,Stuart Ortiz
165213,Park Hoon-Jung
67748,Justin Kurzel
15265,Albert Lamorisse
1936,Otto Preminger
773,Jonathan Dayton
773,Valerie Faris
37905,Yannick Dahan
37905,Benjamin Rocher
21786,Roar Uthaug
55890,Stevan Mena
192767,Stephen Bradley
27850,Duwayne Dunham
11536,John Huston
209901,Anthony Leonardi III
573,Alfred Hitchcock
13009,Jay Lee
209504,Henry Saine
116613,Nick Love
55292,Benny Chan
8359,Patricia Rozema
3009,Orson Welles
16938,Bob Clark
10477,Renny Harlin
123772,Bruce Beresford
37565,Barnaby Thompson
37565,Oliver Parker
14290,Justin Lin
289239,Peter Hewitt
8915,Mira Nair
9819,Jerry Zaks
20530,Yasujirō Ozu
11787,Henry Koster
34480,Jon Harris
45649,Quentin Dupieux
193687,Craig Zobel
11891,Steve Oedekerk
26372,Ingmar Bergman
11592,John Waters
11950,Hal Needham
157115,Chad Crawford Kinkle
32625,Rebecca Miller
9942,David S. Ward
286971,Hilary Brougher
34314,Robert Butler
20455,Mamoru Hosoda
20455,Shigeyasu Yamauchi
1997,Jean-Jacques Annaud
24653,Paolo Sorrentino
134632,Mike Fetterly
134632,Steve Sacks
254578,Christian Petzold
12658,Tony Goldwyn
12085,Callie Khouri
59797,Andrew Fleming
27458,Ronald F. Maxwell
381890,Stephen Chow
12499,Ivan Reitman
317442,Tsuneo Kobayashi
317442,Tsuneo Kobayashi
209251,Manuel Martín Cuenca
209251,Manuel Martín Cuenca
3014,Carol Reed
182,Steven Soderbergh
13132,David Gordon Green
3543,Percy Adlon
219318,Alexandre Coffre
52744,Ulu Grosbard
19173,Christian Molina
86240,John Frankenheimer
341012,Akiva Schaffer
341012,Jorma Taccone
10288,Andrew Currie
11660,Christopher Nolan
9395,Andrew Davis
43931,Wes Craven
248504,Anthony C. Ferrante
123107,J.T. Petty
23988,Bo Zenga
33914,Tim Burton
83188,Jim Wynorski
19740,George Roy Hill
393765,Ben Smallbone
27936,Jean-Pierre Jeunet
271397,Myroslav Slaboshpytskyi
25713,Douglas Aarniokoski
9669,Hideo Nakata
5491,Roger Christian
9364,Andrea Arnold
22301,James Whale
22301,Howard Hughes
22301,Edmund Goulding
81179,Sheldon Wilson
75130,Sam Wanamaker
336445,Larry Charles
43867,John Cromwell
43867,W.S. Van Dyke
71282,Tay Garnett
16274,George Cukor
10378,Sacha Goedegebure
331392,Robert Legato
16768,J.M. Kenny
254023,Barry Levinson
45556,Brian Trenchard-Smith
27544,John Cromwell
13497,Charles Stone III
35568,Chandler Tuttle
19698,Bob Clark
2621,Bonnie Hunt
43939,Casey Affleck
8266,Serge Boutleroff
8266,Jean-Paul Salomé
19403,Michael Winner
390669,Ivan Cotroneo
9372,Morgan Spurlock
82657,Takashi Shimizu
228676,Richard Schenkman
26946,Roger Corman
67660,Tim Story
8766,Kevin Yagher
8766,Joe Chappelle
259943,Zhang Yimou
9516,Albert Hughes
9516,Allen Hughes
16436,Philipp Stölzl
31439,Zhang Yimou
82529,David Wnendt
37698,Raoul Walsh
10654,Miloš Forman
44373,Zoe Clarke-Williams
73454,Jon Hewitt
13461,Luca Guadagnino
14353,Darren Lynn Bousman
109843,Ben Drew
160,Auguste Lumière
160,Louis Lumière
236737,Emilio Martínez Lázaro
12772,Richard Pearce
19277,Ringo Lam
236,P.J. Hogan
12707,Michael Anderson
352208,Michael Moore
41517,Anubhav Sinha
24559,George Roy Hill
58767,Claudio Fäh
36786,Fritz Lang
370978,Paco León
1803,Robert Vincent O'Neill
14435,Patrick Lussier
12902,Scott Jeralds
12902,Joe Sichta
9918,James Gartner
53174,Til Schweiger
64678,Gavin Wiesen
6916,Marcello Fondato
10961,Scott Glosserman
352492,Christopher Louie
72525,Aram Rappaport
17813,Rob Reiner
177203,James Hawes
13187,Bill Melendez
5065,Gerald Thomas
19026,Michel Ocelot
237,David Mackenzie
41758,Fred Schepisi
15771,Michael Apted
10885,Masayuki Ochiai
87061,Serge Bromberg
87061,Eric Lange
12185,Warren Beatty
12185,Buck Henry
61984,Takashi Yamazaki
9091,Peter Hyams
22137,Lars von Trier
22137,Morten Arnfred
49471,Spike Lee
13185,Menhaj Huda
193613,Nimród Antal
14921,Jonathan Gershfield
4858,Oliver Hirschbiegel
4858,James McTeigue
289269,Chris Nahon
20483,Bart Freundlich
20483,James Sbardellati
20483,Peter Merwin
41006,Bruce Beresford
369032,Mickey Keating
12483,Mick Garris
190880,Guillaume Gallienne
10822,Tom Kalin
3602,Sylvain White
303867,Don Hertzfeldt
20357,Marc Evans
172391,Anthony Silverston
11850,Philip Kaufman
85038,Luca Miniero
15859,John H. Lee
40751,Wong Kar-wai
25095,Peter Kosminsky
43029,Vincente Minnelli
10351,Robert Kurtzman
69928,Blake Edwards
316002,David O. Russell
316002,Stephen Greene
37498,Tsui Hark
22536,Park Chan-wook
13198,Goran Dukic
41496,George LaVoo
401544,G.J. Echternkamp
86812,Zal Batmanglij
13300,Larry Bishop
50365,Romain Gavras
6404,Werner Herzog
6639,Mike Newell
220674,Andy De Emmony
385736,Justin Tipping
26736,Lev L. Spiro
11022,Joe Carnahan
2089,Guy Manos
16070,Kirby Dick
9021,Michael Lembeck
47501,Adam Bernstein
268238,John Madden
15999,Yoshiaki Kawajiri
10187,Joshua Michael Stern
252529,Isabel Coixet
11904,Barry Levinson
18457,Alain Berbérian
18457,Frédéric Forestier
9491,Kathryn Bigelow
25137,Peter Hyams
15709,Pascale Pouzadoux
30784,Joseph Losey
30963,Randall Miller
65218,Patricia Riggen
2517,Hirokazu Koreeda
976,Alexander Mackendrick
123377,Kim Ki-duk
14883,Ash Baron-Cohen
10787,James Whale
78383,Douglas Aarniokoski
10338,Ken Annakin
36218,Kunihiko Yuyama
2436,James Yukich
16211,Henry Hathaway
41586,Charles T. Kanganis
13710,Isabelle Mergault
39452,Banksy
9271,Brett Leonard
9919,Donald Petrie
252607,Pascal Bourdiaux
314011,John Williams
28739,Ti West
10575,Tom Tykwer
374416,Gennaro Nunziante
374416,Gennaro Nunziante
9953,Shainee Gabel
9101,David S. Ward
62934,Adam Yauch
1093,Louis Malle
11951,Richard C. Sarafian
