movie_id,person_id,name,character
313943,1892232,Sibulele Gcilitshana,Kara
313943,205184,Wandile Molebatsi,Roderick
313943,1892233,Sekoati Tsubane,Juma
313943,1029034,Leroy Gopal,Jeandre
313943,1185534,Welile Nzuza,Cedric
313943,1892235,Patrick Bokaba,Kenyan Captain
313943,1329372,Tom Fairfoot,Lt. Smalls
244562,109868,Morgan Saylor,Gracie Highsmith
244562,226069,Noah Silver,Jamie Marks
244562,37089,Cameron Monaghan,Adam McCormick
244562,64213,Brett DelBuono,Matt Hardin
244562,1815126,Fred Tolliver Jr.,Fred
244562,1140129,Ronen Rubinstein,Ronnie
244562,1670935,Ryan Munzert,Aaron McCormick
244562,1511956,Connor Antico,Ed
244562,1756169,Adrian Enscoe,Larry
244562,1348457,Andrew Polk,Mr. Motes
2619,31,Tom Hanks,Allen Bauer
2619,589,Daryl Hannah,Madison
2619,26510,Eugene Levy,Walter Kornbluth
2619,7180,John Candy,Freddie Bauer
2619,8903,Dody Goodman,Mrs. Stimler
2619,27514,Shecky Greene,Mr. Buyrite
2619,27515,Richard B. Shull,Dr. Ross
2619,27516,Bobby Di Cicco,Jerry
2619,27517,Howard Morris,Dr. Zidell
2619,27518,Lowell Ganz,Stan
32275,39554,Jennifer Jones,Pearl Chavez
32275,7664,Joseph Cotten,Jesse McCanles
32275,8487,Gregory Peck,Lewton 'Lewt' MacCanles
32275,17753,Lionel Barrymore,Sen. Jackson McCanles
32275,2435,Herbert Marshall,Scott Chavez
32275,8828,Lillian Gish,Laura Belle McCanles
32275,19020,Walter Huston,The Sinkiller
32275,30527,Charles Bickford,Sam Pierce
32275,30212,Harry Carey,Lem Smoot
32275,114287,Joan Tetzel,Helen Langford
19053,2963,Nicolas Cage,Randy
19053,15274,E.G. Daily,Loryn
19053,79741,Deborah Foreman,Julie Richman
19053,2234,Michael Bowen,Tommy
19053,106696,Cameron Dye,Fred Bailey
19053,2885,Michelle Meyrink,Suzi Brent
19053,41246,Lee Purcell,Beth Brent
19053,13023,Colleen Camp,Sarah Richman
19053,8351,Frederic Forrest,Steve Richman
19053,59846,Joanne Baron,Prom Teacher
18320,5081,Emily Blunt,Queen Victoria
18320,388,Jim Broadbent,King William
18320,2983,Mark Strong,Sir John Conroy
18320,6162,Paul Bettany,Lord Melbourne
18320,8436,Miranda Richardson,Duchess of Kent
18320,36669,Rupert Friend,Prince Albert
18320,49018,Jeanette Hain,Baroness Lehzen
18320,3491,Thomas Kretschmann,
18320,91520,Michiel Huisman,
18320,18067,Rachael Stirling,
54940,2628,Kiefer Sutherland,Jack Harris
54940,56128,Kristy Swanson,Julie Albrecht
54940,2692,Robert Sean Leonard,Cruise
54940,11084,Kelly McGillis,Susan Stratton
54940,11152,Margaret Cho,Amanda
54940,14888,Bruce McGill,T.C. Bryant
54940,1393500,Ruben Paul,Sam
54940,12826,Charles Fleischer,Randy
54940,31903,Henry Winkler,John Quinn
54940,167501,Farrah Forke,Laura Franklin
209247,6856,Kurt Russell,Crunch Calhoun
209247,2876,Matt Dillon,Nicky Calhoun
209247,449,Jay Baruchel,Francie
209247,6074,Kenneth Welsh,'Uncle' Paddy MacCarthy
209247,1217648,Chris Diamantopoulos,Guy de Cornet
209247,26723,Katheryn Winnick,Lola
209247,185805,Jason Jones,Interpol Agent Bick
209247,28641,Terence Stamp,Samuel Winter
209247,90498,Devon Bostick,Ponch
209247,104151,Karyn Dwyer,Ginger
11979,56778,Stuart Townsend,Lestat de Lioncourt
11979,21352,Aaliyah,Akasha
11979,22223,Marguerite Moreau,Jessica ‚Jesse‘ Reeves
11979,20239,Vincent Pérez,Marius de Romanus
11979,47654,Paul McGann,David Talbot
11979,5313,Lena Olin,Maharet
11979,26054,Claudia Black,Pandora
11979,27752,Bruce Spence,Khayman
11979,1451740,Christian Manon,Mael
11979,26061,Matthew Newton,Armand
5876,11155,Thomas Jane,David Drayton
5876,4726,Marcia Gay Harden,Mrs. Carmody
5876,8332,Laurie Holden,Amanda
5876,6861,Andre Braugher,Norton
5876,13014,Toby Jones,Ollie
5876,6573,William Sadler,Jim
5876,12645,Jeffrey DeMunn,Dan Miller
5876,36926,Frances Sternhagen,Irene
5876,18052,Nathan Gamble,Billy Drayton
5876,28109,Alexa Davalos,Sally
49797,25002,Lee Byung-hun,Kim Soo-hyeon
49797,64880,Choi Min-sik,Kyung-chul
49797,20264,Jeon Kuk-hwan,Squad chief Jang
49797,87090,Cheon Ho-jin,Section chief Oh
49797,1340711,Oh San-ha,Joo-yeon
49797,1340712,Kim Yoon-seo,Se-yeon
49797,561199,Nam Bo-ra,Section chief's daughter
49797,1254630,Lee Joon-hyuk,NIS agent
49797,1460205,Yoon Chae-yeong,Nurse Han Song-i
97614,8783,Eric Bana,Addison
97614,59315,Olivia Wilde,Liza
97614,56365,Charlie Hunnam,Jay
97614,207818,Patrick Kerton,State trooper
97614,10823,Kris Kristofferson,Chet
97614,5606,Sissy Spacek,June
97614,4515,Treat Williams,Becker
97614,30617,Jason Cavalier,Travis
97614,104897,Allison Graham,Mandy
97614,51072,Kate Mara,Hanna
965,7664,Joseph Cotten,Eugene
965,14515,Dolores Costello,Isabel
965,10606,Anne Baxter,Lucy
965,14517,Tim Holt,George
965,11025,Agnes Moorehead,Fanny
965,14518,Ray Collins,Jack
965,14364,Erskine Sanford,Roger Bronson
965,14519,Richard Bennett,Maj. Amberson
965,40,Orson Welles,Narrator (voice)
180299,113732,Iko Uwais,Rama
180299,1290939,Arifin Putra,Ucok
180299,1154465,Oka Antara,Eka
180299,1155281,Tio Pakusadewo,Bangun
180299,142018,Alex Abbad,Bejo
180299,35642,Ken'ichi Endô,Hideaki Goto
180299,1379748,Cok Simbara,Bunawar
180299,1379749,Cecep Arif Rahman,The Assassin
180299,145882,Julie Estelle,Hammer Girl
180299,1304642,Very Tri Yulisman,Baseball Bat Man
10909,287,Brad Pitt,Early Grayce
10909,12640,David Duchovny,Brian Kessler
10909,3196,Juliette Lewis,Adele Corners
10909,41820,Michelle Forbes,Carrie Laughlin
10909,170074,Sierra Pecheur,Mrs. Musgrave
10909,101432,John Dullaghan,Mr. Musgrave
10909,1569421,Kathy Larson,Teenage Girl
10909,1569422,David Milford,Driver
10909,1381096,Judson Vaughn,Parole Officer
10909,151335,John Zarchen,Peter
21014,57675,Daryl Sabara,Benjamin Fiedler
21014,9995,Jami Gertz,Joanne Fiedler
21014,12799,Jeremy Piven,Adam Fiedler
21014,57854,Cheryl Hines,Casey Nudelman
21014,86653,Carter Jenkins,Zachary Stein
21014,32291,Sandra Taylor,Raylene Stein
21014,1211,Larry Miller,Arnie Stein
21014,45863,Doris Roberts,Rose Fiedler
21014,1201,Garry Marshall,Irwin Fiedler
21014,589,Daryl Hannah,Sandy / Sacred
21635,14974,Barbara Stanwyck,Leona Stevenson
21635,13784,Burt Lancaster,Henry Stevenson
21635,87749,Ann Richards,Sally Hunt Lord
21635,7683,Wendell Corey,Dr. Alexander
21635,43821,Harold Vermilyea,Waldo Evans
21635,39816,Ed Begley,James Cotterell
21635,9865,Leif Erickson,Fred Lord
21635,16412,William Conrad,Morano
21635,87750,John Bromfield,Joe - Detective
21635,87751,Jimmy Hunt,Peter Lord
1825,16483,Sylvester Stallone,Lincoln Hawk
1825,1162,Robert Loggia,Jason Cutler
1825,33011,Rick Zumwalt,Bob Hurley
1825,33012,David Mendenhall,Michael Cutler/Michael Hawk
1825,33013,Bruce Way,John Grizzly
1825,33014,Sam Scarber,Harry Bosco
1825,33015,Chris McCarty,Tim Salanger
1825,33016,Terry Funk,Ruker
1825,33017,Allan Graf,Collins
9415,10814,Wesley Snipes,Detective Harlan Regis
9415,2882,Diane Lane,Agent Nina Chance
9415,21278,Alan Alda,Jordan
9415,58663,Daniel Benzali,Agent Nick Spikings
9415,18326,Dennis Miller,Detective Steve Stengel
9415,780,Ronny Cox,President Jack Neil
9415,15455,Tate Donovan,Kyle Neil
9415,55270,Tom Wright,Cooper
9415,1166,Harris Yulin,General Clark Tully
9415,13028,Nicholas Pryor,Paul Moran
48289,15735,Helen Mirren,Rachel Singer
48289,8785,Ciarán Hinds,David Peretz
48289,207,Tom Wilkinson,Stefan Gold
48289,83002,Jessica Chastain,Young Rachel Singer
48289,65731,Sam Worthington,Young David Peretz
48289,20982,Marton Csokas,Young Stefan Gold
48289,2244,Jesper Christensen,Dieter Vogel
48289,140196,Romi Aboulafia,Sarah Gold
48289,105235,Adar Beck,Politicians Wife
60307,89819,Zachary Gordon,Greg Heffley
60307,90498,Devon Bostick,Rodrick Heffley
60307,46074,Rachael Harris,Susan Heffley
60307,111922,Robert Capron,Rowley Jefferson
60307,18324,Steve Zahn,Frank Heffley
60307,858704,Connor Fielding,Manny Heffley
60307,1769435,Owen Fielding,Manny Heffley
60307,1254435,Peyton List,Holly Hills
60307,111923,Karan Brar,Chirag
60307,51533,Fran Kranz,Bill
20616,17772,Jesse Bradford,Ben Cronin
20616,21711,Erika Christensen,Madison Bell
20616,50346,Shiri Appleby,Amy Miller
20616,20879,Kate Burton,Carla Cronin
20616,50095,Jason Ritter,Randy
20616,59671,Clayne Crawford,Josh
20616,6486,Dan Hedaya,Coach Simkins
20616,95519,Nick Sandow,Detective John Zabel
20616,17184,Phyllis Somerville,Aunt Gretchen Christopher
20616,35768,James DeBello,Christopher Dante
22805,139,Uma Thurman,Eliza Welsh
22805,6613,Minnie Driver,Sheila
22805,11085,Anthony Edwards,Avery Welch
22805,114764,David Schallipp,Lucas Welch
22805,114765,Matthew Schallipp,Lucas Welch
22805,80002,Daisy Tahan,Clara Welch
22805,17488,Alice Drummond,Edith
22805,121953,Stephanie Szostak,French Neighbor
22805,58356,Kerry Bishé,Good Sharing Mom
22805,1215072,Clea Lewis,Lily
8043,4960,Charles Bronson,Deakin
8043,8258,Ben Johnson,Pearce
8043,15753,Jill Ireland,Marica
8043,21523,Ed Lauter,Major Claremont
8043,16555,Bill McKinney,Reverend Peabody
8043,1232,David Huddleston,Dr. Molyneux
8043,16554,Richard Crenna,Governor Fairchild
8043,1466,Charles Durning,O'Brien
8043,12298,Roy Jenson,Chris Banion
8043,76065,Robert Tessier,Levi Calhoun
43552,17244,Hayden Christensen,Luke
43552,9030,Thandie Newton,Rosemary
43552,5723,John Leguizamo,Paul
43552,58544,Neal Huff,Chicago Reporter
43552,512316,Jacob Latimore,James
43552,493961,Taylor Groothuis,Briana
43552,558923,Jordan Trovillion,Concession Girl
43552,87447,Hugh Maguire,Patient
43552,1000780,Erin Nicole,Paige Taylor
43552,1288739,Carolyn Clifford,Female TV Anchor
11589,190,Clint Eastwood,Sergeant First Class Kelly
11589,10169,Telly Savalas,"Master Sergeant ""Big Joe"""
11589,7167,Don Rickles,"Staff Sergeant ""Crapgame"""
11589,26512,Carroll O'Connor,Major General Colt
11589,55636,Donald Sutherland,Sgt. Oddball (tank commander)
11589,54450,Gavin MacLeod,Moriarty (tank crewman)
11589,78083,Hal Buckley,Capt. Maitland
11589,41406,Stuart Margolin,Pvt. Little Joe
11589,78084,Jeff Morris,Pvt. Cowboy
11589,2751,Richard Davalos,Pvt. Gutowski
9089,18686,Holly Hunter,Claudia Larson
9089,3223,Robert Downey Jr.,Tommy Larson
9089,10774,Anne Bancroft,Adele Larson
9089,1466,Charles Durning,Henry Larson
9089,6194,Claire Danes,Kitt Larson
9089,32597,Dylan McDermott,Leo Fish
9089,400,Geraldine Chaplin,Aunt Glady
9089,26472,Steve Guttenberg,Walter Wedman
9089,11064,David Strathairn,Russell Terziak
9089,65528,Cynthia Stevenson,Joanne Larson Wedman
13127,1341,Donnie Yen,Inspector Ma Kwun
13127,62410,Sammo Hung,Wong Po
13127,20519,Simon Yam,Detective Chan
13127,78871,Wu Jing,Jack
13127,78872,Ken Chang,Lok
13127,116423,Liu Kai-Chi,Lok Kwun Wah
46041,18364,George Segal,Quiller
46041,12248,Alec Guinness,Pol
46041,2201,Max von Sydow,Oktober
46041,12776,Senta Berger,Inge Lindt
46041,3361,George Sanders,Gibbs
46041,81463,Robert Helpmann,Weng
46041,41958,Robert Flemyng,Rushington
46041,39854,Peter Carsten,Hengel
46041,134603,Ernst Walder,Grauber
46041,47407,Edith Schneider,Headmistress
460135,15761,Grey Griffin,Wonder Woman
460135,15762,Tara Strong,Harley Quinn/Poison Ivy
460135,1644095,Anais Fairweather,Supergirl
460135,42915,Teala Dunn,Bumblebee
460135,1219437,Stephanie Sheh,Katana
460135,1382995,Ashlyn Nicole Selich,Batgirl
460135,111513,Yvette Nicole Brown,Amanda Waller
460135,60227,Greg Cipes,Beast Boy
460135,1249820,Romi Dames,Lena Luthor
460135,31531,John DiMaggio,"Gorilla Grodd, Wildcat"
452068,48,Sean Bean,Neil
452068,1980,Mary McCormack,Ellen
452068,59231,Joel David Moore,Gary
452068,102742,Patrick Sabongui,Imir
452068,1223863,Sharon Taylor,Agent Jenkins
452068,89025,Kirby Morrow,Dave
452068,98661,Bradley Stryker,Ted
452068,205560,Kevin O'Grady,Father
452068,1182657,John Emmet Tracy,Daniel Winters
452068,1531967,Maxwell Haynes,Shane
8452,1100,Arnold Schwarzenegger,Adam Gibson
8452,4688,Michael Rapaport,Hank Morgan
8452,3417,Tony Goldwyn,Michael Drucker
8452,12132,Michael Rooker,Robert Marshall
8452,41819,Sarah Wynter,Talia Elsworth
8452,3087,Robert Duvall,Dr. Griffin Weir
8452,19957,Wendy Crewson,Natalie
8452,378849,Taylor Anne Reid,Clara
8452,190944,Alexandra Castillo,Reporter
8452,33355,Steve Bacic,Johnny Phoenix
10371,12898,Tim Allen,Brad
10371,1796,Kirstie Alley,Caroline
10371,4201,Wayne Knight,Bob Lachman
10371,1211,Larry Miller,Inspector Derek Lester
10371,6067,Jay O. Sanders,Samuel Yoder
10371,4250,Michael Lerner,Phil Kleinman
10371,74354,"Miguel A. Núñez, Jr.",IRS Insp. Frank Hall
10371,53570,Megan Cavanagh,Levinia Yoder
10371,95638,John Pyper-Ferguson,Henner Lapp
10371,7465,Carrie Preston,Rebecca Yoder
250574,45407,Mark Duplass,Josef
250574,1155547,Patrick Brice,Aaron
170522,34676,Roger Carel,Astérix (voice)
170522,47826,Alexandre Astier,Centurion (voice)
170522,145231,Lionnel Astier,Cétautomatix (voice)
170522,225853,Serge Papagalli,Abraracourcix (voice)
170522,77929,François Morel,Ordralfabétix (voice)
170522,47829,Elie Semoun,Cubitus (voice)
170522,1152669,Guillaume Briat,Obélix (voice)
170522,25347,Lorànt Deutsch,Anglaigus  (voice)
170522,4275,Alain Chabat,Senator Prospectus (voice)
170522,114953,Géraldine Nakache,Dulcia (voice)
253344,56731,Jessica Alba,Kate
253344,517,Pierce Brosnan,Richard Haig
253344,56890,Malcolm McDowell,Gordon
253344,3136,Salma Hayek,Olivia
253344,17245,Ben McKenzie,Brian
253344,19797,Marlee Matlin,Cindy
253344,38583,Ivan Sergei,Tim Prince
253344,105303,Fred Melamed,Piggott
253344,1383605,Lindsey Sporrer,Misty
253344,1540131,Duncan Joiner,Jake
31640,514,Jack Nicholson,Alex Gates
31640,10822,Stephen Dorff,Jason
31640,16866,Jennifer Lopez,Gabriela 'Gabby'
31640,351,Judy Davis,Suzanne
31640,3895,Michael Caine,Victor 'Vic' Spansky
31640,6195,Harold Perrineau,Henry
31640,129430,Robyn Peterson,Dina Reese
31640,5170,Mike Starr,Mike
37606,5472,Colin Firth,Valmont
37606,516,Annette Bening,Merteuil
37606,39117,Meg Tilly,Madame de Tourvel
37606,826,Fairuza Balk,Cecile
37606,12522,Siân Phillips,Madame de Volanges
37606,4004,Jeffrey Jones,Gercourt
37606,9976,Henry Thomas,Danceny
37606,940412,Fabia Drake,Madame de Rosemonde
37606,1589813,T.P. McKenna,Baron
37606,749,Isla Blair,Baroness
10922,4173,Anthony Hopkins,Coleman Silk
10922,2227,Nicole Kidman,Faunia Farley
10922,228,Ed Harris,Lester Farley
10922,33,Gary Sinise,Nathan Zuckerman
10922,3972,Wentworth Miller,Young Coleman Silk
10922,6857,Jacinda Barrett,Steena Paulsson
10922,9464,Harry Lennix,Mr. Silk
10922,9048,Clark Gregg,Nelson Primus
10922,63279,Anna Deavere Smith,Mrs. Silk
10922,143013,Lizan Mitchell,Ernestine
14030,10400,Barbra Streisand,Dolly Levi
14030,6837,Walter Matthau,Horace Vandergelder
14030,19610,Michael Crawford,Cornelius Hackl
14030,82280,Louis Armstrong,Louis Armstrong
14030,45290,Marianne McAndrew,Irene Molloy
14030,1196210,Danny Lockin,Barnaby Tucker
14030,1447828,Joyce Ames,Ermengarde
14030,587018,Tommy Tune,Ambrose Kemper
14030,16106,David Hurst,Rudolph Reisenweber
14030,13821,Fritz Feld,Rudolph's Assistant
11815,10226,David Hedison,Andre Delambre
11815,70564,Patricia Owens,Helene Delambre
11815,1905,Vincent Price,François Delambre
11815,2435,Herbert Marshall,Insp. Charas
11815,7210,Kathleen Freeman,Emma
11815,71779,Betty Lou Gerson,Nurse Andersone
11815,16764,Charles Herbert,Philippe Delambre
11815,121323,Bess Flowers,Lady at the Ballet (uncredited)
11815,12153,Torben Meyer,Gaston
17108,17380,Jay Chou,Fang Shijie
17108,64434,Charlene Choi,Lily
17108,26724,Eric Tsang,Zhen Li
17108,548609,Wang Gang,Wang Biao
17108,64440,Chen Bolin,Ding-Wei
17108,70437,Ng Man-Tat,Master Wu
17108,1044607,Baron Chen,Xiao Lan
17108,227782,Leung Kar-Yan,Master Fei
17108,612216,Eddy Ko,Fang's master
17108,10885,Kenneth Tsang,Wang Yiwuan
192712,2231,Samuel L. Jackson,Lieutenant Karl Aker
192712,236851,Callan McAuliffe,Oburi
192712,221116,India Eisley,Sawa
192712,1109482,Carl Beukes,Vic Thornhill
192712,230810,Jaco Muller,Mikhal Kratsov
192712,227671,Terence Bridgett,Staggie / Sascha Steyns
192712,1246691,Zane Meas,The Emir
192712,1041697,Deon Lotz,Detective Prinsloo
192712,1343741,DeVille Vannik,Numbers Punk
192712,105364,Russel Savadier,Old Boy
1955,4173,Anthony Hopkins,Dr. Frederick Treves
1955,5049,John Hurt,John Merrick
1955,10774,Anne Bancroft,Mrs. Kendal
1955,11857,John Gielgud,Carr Gomm
1955,13325,Wendy Hiller,Mothershead
1955,12517,Freddie Jones,Bytes
1955,1821,Michael Elphick,Night Porter
1955,11282,John Standing,Dr. Fox
1955,3930,Phoebe Nicholls,Merrick's Mother
1955,130,Kenny Baker,Plumed Dwarf
11699,2963,Nicolas Cage,Terence McDonagh
11699,8170,Eva Mendes,Frankie Donnenfeld
11699,5576,Val Kilmer,Stevie Pruit
11699,826,Fairuza Balk,Heidi
11699,52647,Shawn Hatosy,Armand Benoit
11699,38334,Jennifer Coolidge,Genvieve
11699,19453,Tom Bower,Pat McDonagh
11699,6198,Vondie Curtis-Hall,Captain James Brasser
11699,43853,Irma P. Hall,Binnie Rogers
11699,74242,Shea Whigham,Justin
33613,6283,Michael Nyqvist,Mikael Blomkvist
33613,87722,Noomi Rapace,Lisbeth Salander
33613,79196,Lena Endre,Erika Berger
33613,79270,Annika Hallin,Annika Giannini
33613,83895,Jacob Ericksson,Christer Malm
33613,83899,Sofia Ledarp,Malin Erikson
33613,112594,Anders Ahlbom,Peter Teleborian
33613,92644,Micke Spreitz,Ronald Niedermann
33613,92645,Georgi Staykov,Alexander Zalachenko
33613,106656,Mirja Turestedt,Monica Figuerola
33557,4784,Laura Dern,Ruby Montgomery
33557,879,Billy Bob Thornton,Claude Montgomery
33557,6587,Diane Ladd,Jewel
33557,11164,Kelly Preston,Rose
33557,65562,Andy Griffith,O.T. Montgomery
33557,110877,Sandra Seacat,Elbe Montgomery
33557,110878,John Prine,Alvin Montgomery
33557,12899,Jim Varney,Hazel Montgomery
33557,880,Ben Affleck,Lawrence Bowen
339405,15556,Rebecca Hall,Christine Chubbuck
339405,53820,Michael C. Hall,George Peter Ryan
339405,205797,Maria Dizzia,Jean Reed
339405,72638,Tracy Letts,Michael
339405,52475,J. Smith-Cameron,Peg Chubbuck
339405,111685,Kim Shaw,Andrea Kirby
339405,1181329,Timothy Simons,Steve Turner
339405,930214,Rachel Hendrix ,Crystal
339405,1292489,Kimberley Drummond,Gail
339405,937913,Morgan Spector,Dr. Parsons
11617,4165,John Wayne,Lt. Col. Kirby Yorke
11617,70035,Maureen O'Hara,Mrs. Kathleen Yorke
11617,8258,Ben Johnson,Trooper Travis Tyree
11617,70036,Claude Jarman Jr.,Trooper Jefferson 'Jeff' Yorke
11617,4316,"Harry Carey, Jr.",Trooper Daniel 'Sandy' Boone
11617,14001,Chill Wills,Dr. Wilkins
11617,30686,J. Carrol Naish,Lt. Gen. Philip Sheridan
11617,30495,Victor McLaglen,Sgt. Maj. Timothy Quincannon
11617,30292,Grant Withers,U.S. Deputy Marshal
12556,10297,Matthew McConaughey,Connor Mead
12556,9278,Jennifer Garner,Jenny Perotti
12556,3392,Michael Douglas,Uncle Wayne
12556,33654,Breckin Meyer,Paul
12556,22082,Lacey Chabert,Sandra
12556,5694,Robert Forster,Sergeant Volkom
12556,10427,Anne Archer,Vonda Volkom
12556,10582,Daniel Sunjata,Brad
12556,54693,Emma Stone,Allison Vandermeersh
12556,66524,Noureen DeWulf,Melanie
97365,8293,Marion Cotillard,Stéphanie
97365,73381,Matthias Schoenaerts,Ali van Versch
97365,47822,Bouli Lanners,Martial
97365,72255,Céline Sallette,Louise
97365,1033671,Corinne Masiero,Anna
97365,1033672,Mourad Frarema,Foued
97365,1033673,Jean-Michel Correia,Richard
97365,1123784,Armand Verdure,Sam
97365,1123785,Yannick Choirat,Simon
97365,1123786,Fred Menut,Le patron d'ELP Sécurité
12574,16475,Burt Reynolds,Nick McKenna
12574,72885,Norman D. Golden II,Devon Butler
12574,15532,Ruby Dee,Rachel
12574,11318,Holland Taylor,Captain Rubio
12574,101752,Ray Sharkey,Vinnie Fountain
12574,1108990,Sammy Hernandez,Raymond Sanchez
12574,1108991,Frank Sivero,Chu
12574,109755,Rocky Giordani,Quintero
12574,6908,Marc Macaulay,Waldo
12574,154727,Tom McCleister,Rudy
23479,6837,Walter Matthau,Coach Morris Buttermaker
23479,68890,Tatum O'Neal,Amanda Whurlitzer
23479,90163,Ben Piazza,Councilman Whitewood
23479,83810,Vic Morrow,Coach Roy Turner
23479,90164,Erin Blunt,Ahmad Abdul Rahim
23479,17183,Jackie Earle Haley,Kelly Leak
23479,90165,Gary Lee Cavagnaro,Endelberg
23479,14108,Joyce Van Patten,Cleveland
23479,90166,Jaime Escobedo,Jose Agilar
23479,90168,Scott Firestone,Regi Tower
30285,4090,Shirley MacLaine,Aurora Greenway
30285,514,Jack Nicholson,Garrett Breedlove
30285,2053,Bill Paxton,Jerry Bruckner
30285,3196,Juliette Lewis,Melanie Horton
30285,8436,Miranda Richardson,Patsy Carpenter
30285,8258,Ben Johnson,Arthur Cotton
30285,24965,Scott Wolf,Bruce Burgess
30285,59222,George Newbern,Tommy Horton
30285,15417,Donald Moffat,Hector Scott
30285,151356,Jennifer Grant,Ellen
14522,10697,Alan Cumming,Black Beauty (voice)
14522,48,Sean Bean,Farmer Grey
14522,11207,David Thewlis,Jerry Barker
14522,20070,Jim Carter,John Manly
14522,47513,Peter Davison,Squire Gordon
14522,2629,Alun Armstrong,Reuben Smith
14522,24498,John McEnery,Mr. York
14522,45453,Eleanor Bron,Lady Wexmire
14522,18266,Peter Cook,Lord Wexmire
14522,1702788,Georgina Armstrong,Jessica Gordon
10894,32799,Angela Bettis,May Dove Canady
10894,23958,Jeremy Sisto,Adam Stubbs
10894,1772,Anna Faris,Polly
10894,1582,James Duval,Blank
10894,59090,Nichole Hiltz,Ambrosia
10894,34839,Kevin Gage,Papa Canady
10894,105000,Merle Kennedy,Mama Canady
10894,1466186,Chandler Riley Hecht,Young May
10894,1466187,Rachel David,Petey
10894,34070,Nora Zehetner,Hoop
19556,84833,Zach Cregger,Eugene Bell
19556,84834,Trevor Moore,Tucker Cleigh
19556,16840,Raquel Alessi,Cindi Whitehall
19556,64342,Craig Robinson,Horsedick.MPEG
19556,186310,Molly Stanton,Candace
19556,970104,Carrie Keagan,NGTV Reporter
19556,61257,Slade Pearce,Young Eugene
19556,147382,Eve Mauro,Vonka
19556,143180,Alexis Raben,Katja
19556,205177,Remy Thorne,Young Tucker
275060,83002,Jessica Chastain,Eleanor Rigby
275060,5530,James McAvoy,Conor
275060,19492,Viola Davis,Professor Lillian Friedman
275060,17882,Isabelle Huppert,Mary Rigby
275060,227,William Hurt,Julian Rigby
275060,76999,Jess Weixler,Katy Rigby
275060,19278,Bill Hader,Stuart
275060,77795,Katherine Waterston,Charlie
275060,971329,Nina Arianda,
275060,1181353,Ryan Eggold,
18947,90451,Tom Sturridge,Carl
18947,1233,Philip Seymour Hoffman,Le Comte
18947,7026,Rhys Ifans,Gavin
18947,2440,Bill Nighy,Quentin
18947,7056,Emma Thompson,Charlotte
18947,11109,Nick Frost,Dave
18947,11181,Kenneth Branagh,Dormandy
18947,31717,January Jones,Eleonore
18947,59620,Gemma Arterton,Desiree
18947,1709,Jack Davenport,Twatt
20077,110799,Rino Romano,Bruce Wayne / Batman
20077,53,Peter Stormare,Dracula
20077,15762,Tara Strong,Vicky Vale
20077,110800,Alastair Duncan,Alfred Pennyworth
20077,78798,Tom Kenny,Oswald Cobblepot / The Penguin
20077,24362,Kevin Michael Richardson,The Joker
1725,2769,Natalie Wood,Maria
1725,6679,Richard Beymer,Tony
1725,6725,Russ Tamblyn,Riff
1725,13299,Rita Moreno,Anita
1725,24880,George Chakiris,Bernardo
1725,14063,Simon Oakland,Lieutenant Schrank
1725,18870,Ned Glass,Doc
1725,18871,William Bramley,Officer Krupke
1725,18872,Tucker Smith,Ice
1725,151333,Tony Mordente,Action
10916,2547,Bruce Boxleitner,John J. Sheridan
10916,52301,Jerry Doyle,Michael Garibaldi
10916,8894,Jeff Conaway,Zack Allen
10916,67456,Carrie Dobro,Dureena Nafeel
10916,20817,Peter Woodward,Technomage Galen
10916,52312,Tracy Scoggins,Elizabeth Lochley
10916,19384,Tony Todd,Leonard Anderson
10916,1330841,Tony Maggio,Drake
10916,98950,Michael Harris,Bishop
10916,132,Scott MacDonald,First Officer
3117,5,Peter Cushing,Baron Victor Frankenstein aka Dr. Carl Victor
3117,30576,Shane Briant,Simon Helder
3117,30577,Madeline Smith,Sarah
3117,24342,David Prowse,Monster
3117,30579,John Stratton,Asylum Direktor
3117,30581,Michael Ward,Transvest
3117,30582,Norman Mitchell,Polizist
3117,30583,Elsie Wagstaff,Wilde One
3117,30584,Christopher Cunningham,Hans
13019,56262,Aaron Abrams,Matt
13019,43903,Carly Pope,Chris
13019,34915,Kristin Booth,Abby
13019,204459,Josh Dean,Andrew
13019,58800,Sonja Bennett,Mia
13019,59263,Diora Baird,Jamie
13019,68287,Callum Blue,Ken
13019,84815,Josh Cooke,Eric
13019,101251,Ennis Esmer,Gord
13019,215444,Peter Oldring,Dave
14411,287,Brad Pitt,Sinbad (voice)
14411,1922,Catherine Zeta-Jones,Marina (voice)
14411,1160,Michelle Pfeiffer,Eris (voice)
14411,12763,Joseph Fiennes,Proteus (voice)
14411,352,Dennis Haysbert,Kale (voice)
14411,35257,Timothy West,Dymas (voice)
14411,73475,Adriano Giannini,Rat (voice)
14411,12099,Raman Hui,Jin (voice)
14411,1335620,Chung Chan,Li (voice)
14411,12077,Jim Cummings,Luca / Additional Voices (voice)
11862,67773,Steve Martin,George Banks
11862,3092,Diane Keaton,Nina Banks
11862,519,Martin Short,Franck Eggelhoffer
11862,70696,Kimberly Williams-Paisley,Annie Banks-MacKenzie
11862,59222,George Newbern,Bryan MacKenzie
11862,18793,Kieran Culkin,Matty Banks
11862,14592,BD Wong,Howard Weinstein
11862,20906,Peter Michael Goetz,John MacKenzie
